evidence_id,school,task_code,stage,evidence_type,source_url,source_question,confidence,text_char_count,task_keyword_hit_count,field_keyword_hit_count,source_stage_match,source_page_type,normalized_value_present,low_quality_flags,quality_score,quality_decision,notes,reviewed_at
polyu__apply_student_visa__deadline__0215_03,PolyU,apply_student_visa,visa,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Are non-local students eligible for financial assistance? Can they take up part-time jobs?,medium,344,2,0,yes,faq,yes,field_keyword_weak,65,review,field_keyword_weak,2026-06-30
polyu__apply_accommodation__action_url__0216_00,PolyU,apply_accommodation,housing,action_url,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Are non-local students eligible for applying for hall residence?,high,94,2,1,yes,faq,yes,,100,keep,rule checks passed,2026-06-30
polyu__apply_accommodation__action_url__0216_01,PolyU,apply_accommodation,housing,action_url,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Are non-local students eligible for applying for hall residence?,high,163,3,1,yes,faq,yes,,100,keep,rule checks passed,2026-06-30
polyu__apply_accommodation__action_instruction__0216_02,PolyU,apply_accommodation,housing,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Are non-local students eligible for applying for hall residence?,medium,127,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_accommodation__deadline__0216_03,PolyU,apply_accommodation,housing,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Are non-local students eligible for applying for hall residence?,medium,264,3,1,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_accommodation__action_instruction__0216_04,PolyU,apply_accommodation,housing,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Are non-local students eligible for applying for hall residence?,medium,264,3,3,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__required_document__0218_00,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if my results are not yet available when I submit my application?,medium,164,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__action_instruction__0218_01,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if my results are not yet available when I submit my application?,medium,164,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__deadline__0218_02,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if my results are not yet available when I submit my application?,medium,158,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__required_document__0218_03,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if my results are not yet available when I submit my application?,medium,158,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__action_instruction__0218_04,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if my results are not yet available when I submit my application?,medium,158,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__required_document__0219_01,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Should I submit additional/supporting documents?,medium,296,2,3,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__action_instruction__0219_02,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Should I submit additional/supporting documents?,medium,296,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__required_document__0219_03,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Should I submit additional/supporting documents?,medium,209,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__action_instruction__0219_04,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Should I submit additional/supporting documents?,medium,209,0,4,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__required_document__0219_05,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Should I submit additional/supporting documents?,medium,139,0,2,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__action_instruction__0219_06,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Should I submit additional/supporting documents?,medium,139,0,2,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__deadline__0219_07,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Should I submit additional/supporting documents?,medium,113,0,0,yes,faq,yes,task_keyword_mismatch; field_keyword_weak,15,reject,task_keyword_mismatch; field_keyword_weak,2026-06-30
polyu__submit_conditions__required_document__0219_08,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Should I submit additional/supporting documents?,medium,113,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__action_instruction__0223_00,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to apply for credit transfer?,medium,70,0,2,yes,faq,yes,admission_noise; task_keyword_mismatch,30,reject,admission_noise; task_keyword_mismatch,2026-06-30
polyu__pay_tuition__action_instruction__0225_00,PolyU,pay_tuition,payment,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Can I apply for re-admission?,medium,74,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__required_document__0230_01,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to submit additional/supporting documents after application submission?,medium,122,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__action_instruction__0230_02,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to submit additional/supporting documents after application submission?,medium,122,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__required_document__0230_03,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to submit additional/supporting documents after application submission?,medium,78,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__action_instruction__0230_04,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to submit additional/supporting documents after application submission?,medium,78,0,2,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__deadline__0230_05,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to submit additional/supporting documents after application submission?,medium,278,0,0,yes,faq,yes,navigation_noise; task_keyword_mismatch; field_keyword_weak,5,reject,navigation_noise; task_keyword_mismatch; field_keyword_weak,2026-06-30
polyu__submit_conditions__required_document__0230_06,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to submit additional/supporting documents after application submission?,medium,278,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__action_instruction__0230_07,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to submit additional/supporting documents after application submission?,medium,278,0,4,yes,faq,yes,navigation_noise; task_keyword_mismatch,30,reject,navigation_noise; task_keyword_mismatch,2026-06-30
polyu__submit_conditions__deadline__0230_08,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do if I want to submit additional/supporting documents after application submission?,medium,140,0,0,yes,faq,yes,task_keyword_mismatch; field_keyword_weak,15,reject,task_keyword_mismatch; field_keyword_weak,2026-06-30
polyu__submit_conditions__action_url__0231_00,PolyU,submit_conditions,offer_acceptance,action_url,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I verify my application data?,medium,41,0,1,yes,faq,yes,,65,review,rule checks passed,2026-06-30
polyu__submit_conditions__action_instruction__0231_01,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I verify my application data?,medium,72,0,0,yes,faq,yes,task_keyword_mismatch; field_keyword_weak,15,reject,task_keyword_mismatch; field_keyword_weak,2026-06-30
polyu__submit_conditions__required_document__0231_02,PolyU,submit_conditions,offer_acceptance,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I verify my application data?,medium,182,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__deadline__0232_00,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I update my application data?,medium,183,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__action_instruction__0232_01,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I update my application data?,medium,183,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__deadline__0232_02,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I update my application data?,medium,163,0,2,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__action_instruction__0233_00,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I know my application result?,medium,106,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__submit_conditions__deadline__0233_01,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I know my application result?,medium,150,0,0,yes,faq,yes,task_keyword_mismatch; field_keyword_weak,15,reject,task_keyword_mismatch; field_keyword_weak,2026-06-30
polyu__submit_conditions__deadline__0234_00,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do to accept an offer or a conditional offer?,medium,361,2,1,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__action_instruction__0234_01,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do to accept an offer or a conditional offer?,medium,361,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__deadline__0235_00,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I complete the meet condition(s) procedure?,medium,232,1,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__submit_conditions__action_instruction__0236_01,PolyU,submit_conditions,offer_acceptance,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What should I do to accept another offer from PolyU after I have paid the tuition fees for an earlier offer?,medium,70,0,0,yes,faq,yes,task_keyword_mismatch; field_keyword_weak,15,reject,task_keyword_mismatch; field_keyword_weak,2026-06-30
polyu__submit_conditions__deadline__0237_00,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Can I enrol on two programmes at the same time?,medium,155,0,0,yes,faq,yes,task_keyword_mismatch; field_keyword_weak,15,reject,task_keyword_mismatch; field_keyword_weak,2026-06-30
polyu__submit_conditions__deadline__0237_01,PolyU,submit_conditions,offer_acceptance,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Can I enrol on two programmes at the same time?,medium,318,0,0,yes,faq,yes,task_keyword_mismatch; field_keyword_weak,15,reject,task_keyword_mismatch; field_keyword_weak,2026-06-30
polyu__pay_tuition__source_context__0238_00,PolyU,pay_tuition,payment,source_context,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Is the tuition fee paid refundable?,low,122,2,0,yes,faq,no,admission_noise; source_context_only,0,reject,admission_noise; source_context_only,2026-06-30
polyu__submit_conditions__source_context__0239_00,PolyU,submit_conditions,offer_acceptance,source_context,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,"When will the offer of a programme marked with ""subject to approval"" be confirmed?",low,187,0,0,yes,faq,no,source_context_only; task_keyword_mismatch,0,reject,source_context_only; task_keyword_mismatch,2026-06-30
polyu__pay_tuition__source_context__0240_00,PolyU,pay_tuition,payment,source_context,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,What if the programme I have applied for is cancelled?,low,145,2,0,yes,faq,no,admission_noise; source_context_only,0,reject,admission_noise; source_context_only,2026-06-30
polyu__apply_student_visa__deadline__0241_00,PolyU,apply_student_visa,visa,deadline,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,When should I submit my student visa application?,medium,286,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__required_document__0241_01,PolyU,apply_student_visa,visa,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,When should I submit my student visa application?,medium,286,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__action_instruction__0241_02,PolyU,apply_student_visa,visa,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,When should I submit my student visa application?,medium,286,2,2,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__action_instruction__0242_00,PolyU,apply_student_visa,visa,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Do I need to provide proof of financial means with my student visa application?,medium,194,3,1,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__required_document__0242_01,PolyU,apply_student_visa,visa,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,Do I need to provide proof of financial means with my student visa application?,medium,80,1,3,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__action_url__0243_00,PolyU,apply_student_visa,visa,action_url,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I check the status of my student visa application?,high,46,1,1,yes,faq,yes,,100,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__action_instruction__0243_01,PolyU,apply_student_visa,visa,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How can I check the status of my student visa application?,medium,147,1,1,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__action_instruction__0244_00,PolyU,apply_student_visa,visa,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,When can I receive my e-Visa?,medium,162,3,1,yes,faq,yes,,90,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__action_url__0247_00,PolyU,apply_student_visa,visa,action_url,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How to submit required documents for qualification verification?,high,76,0,1,yes,faq,yes,,75,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__action_url__0247_01,PolyU,apply_student_visa,visa,action_url,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How to submit required documents for qualification verification?,high,77,0,1,yes,faq,yes,,75,keep,rule checks passed,2026-06-30
polyu__apply_student_visa__required_document__0247_02,PolyU,apply_student_visa,visa,required_document,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How to submit required documents for qualification verification?,medium,198,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
polyu__apply_student_visa__action_instruction__0247_03,PolyU,apply_student_visa,visa,action_instruction,https://www.polyu.edu.hk/study/pg/taught-postgraduate/frequently-asked-questions-tpg,How to submit required documents for qualification verification?,medium,149,0,1,yes,faq,yes,task_keyword_mismatch,40,reject,task_keyword_mismatch,2026-06-30
